"country","team","overall_points_team","overall_points_country","percentage","flag","text"
"Finland","Ilves Tampere",1.66666666666667,95.4916666666667,0.0174535299764377,":fi:","Finland: 95.492 points"
"Finland","TPV Tampere",0,95.4916666666667,0,":fi:","Finland: 95.492 points"
"Finland","Allianssi Vantaa",0.833333333333333,95.4916666666667,0.00872676498821887,":fi:","Finland: 95.492 points"
"Finland","HJK Helsinki",27.6333333333333,95.4916666666667,0.289379527009338,":fi:","Finland: 95.492 points"
"Finland","KTP Kotka",0.333333333333333,95.4916666666667,0.00349070599528755,":fi:","Finland: 95.492 points"
"Finland","TPS Turku",5.925,95.4916666666667,0.0620472990662361,":fi:","Finland: 95.492 points"
"Finland","Inter Turku",0.95,95.4916666666667,0.00994851208656951,":fi:","Finland: 95.492 points"
"Finland","Jazz Pori",3.25,95.4916666666667,0.0340343834540536,":fi:","Finland: 95.492 points"
"Finland","KuPS Kuopio",7.7,95.4916666666667,0.0806353084911423,":fi:","Finland: 95.492 points"
"Finland","RoPS Rovaniemi",3.93333333333333,95.4916666666667,0.0411903307443931,":fi:","Finland: 95.492 points"
"Finland","Koparit Kuopio",0,95.4916666666667,0,":fi:","Finland: 95.492 points"
"Finland","IFK Mariehamn",0.225,95.4916666666667,0.00235622654681909,":fi:","Finland: 95.492 points"
"Finland","OPS Oulu",0.333333333333333,95.4916666666667,0.00349070599528755,":fi:","Finland: 95.492 points"
"Finland","AIFK Turku",0.5,95.4916666666667,0.00523605899293132,":fi:","Finland: 95.492 points"
"Finland","Tampere United",1.75,95.4916666666667,0.0183262064752596,":fi:","Finland: 95.492 points"
"Finland","Honka Espoo",2.75833333333333,95.4916666666667,0.0288855921110045,":fi:","Finland: 95.492 points"
"Finland","Jokerit Helsinki",0,95.4916666666667,0,":fi:","Finland: 95.492 points"
"Finland","Reipas Lahti",6,95.4916666666667,0.0628327079151759,":fi:","Finland: 95.492 points"
"Finland","VPS Vaasa",1.61666666666667,95.4916666666667,0.0169299240771446,":fi:","Finland: 95.492 points"
"Finland","FC Lahti",0.875,95.4916666666667,0.00916310323762981,":fi:","Finland: 95.492 points"
"Finland","SJK Seinäjoki",0.5,95.4916666666667,0.00523605899293132,":fi:","Finland: 95.492 points"
"Finland","HPS Helsinki",0,95.4916666666667,0,":fi:","Finland: 95.492 points"
"Finland","MyPa-47",7.89166666666667,95.4916666666667,0.0826424644384327,":fi:","Finland: 95.492 points"
"Finland","Haka Valkeakoski",11.6666666666667,95.4916666666667,0.122174709835064,":fi:","Finland: 95.492 points"
"Finland","HIFK Helsinki",0,95.4916666666667,0,":fi:","Finland: 95.492 points"
"Finland","Kuusysi Lahti",6.75,95.4916666666667,0.0706867964045728,":fi:","Finland: 95.492 points"
"Finland","JJK Jyväskylä",0.4,95.4916666666667,0.00418884719434506,":fi:","Finland: 95.492 points"
"France","RC Strasbourg",10.4916666666667,516.761309523809,0.0203027325639658,":fr:","France: 516.761 points"
"France","Toulouse FC",5.8547619047619,516.761309523809,0.0113297218597054,":fr:","France: 516.761 points"
"France","Lille OSC",22.5654761904762,516.761309523809,0.0436671162770875,":fr:","France: 516.761 points"
"France","CS Sedan",0.65,516.761309523809,0.00125783410642521,":fr:","France: 516.761 points"
"France","FC Lorient",0.333333333333333,516.761309523809,0.000645043131500105,":fr:","France: 516.761 points"
"France","FC Rouen",1,516.761309523809,0.00193512939450032,":fr:","France: 516.761 points"
"France","FC Metz",2.60714285714286,516.761309523809,0.00504515877851868,":fr:","France: 516.761 points"
"France","SM Caen",0.4,516.761309523809,0.000774051757800127,":fr:","France: 516.761 points"
"France","AJ Auxerre",20.1738095238095,516.761309523809,0.0390389318085742,":fr:","France: 516.761 points"
"France","FC Sochaux-Montbéliard",8.18333333333333,516.761309523809,0.0158358088783276,":fr:","France: 516.761 points"
"France","Stade Lavallois",0.8,516.761309523809,0.00154810351560025,":fr:","France: 516.761 points"
"France","SCO Angers",0.2,516.761309523809,0.000387025878900063,":fr:","France: 516.761 points"
"France","FC Nantes",22.752380952381,516.761309523809,0.0440288011758215,":fr:","France: 516.761 points"
"France","AS Saint-Étienne",29.4261904761905,516.761309523809,0.0569434861586415,":fr:","France: 516.761 points"
"France","Troyes AC",0.5,516.761309523809,0.000967564697250158,":fr:","France: 516.761 points"
"France","Stade Français",1,516.761309523809,0.00193512939450032,":fr:","France: 516.761 points"
"France","Stade de Reims",32.75,516.761309523809,0.0633754876698854,":fr:","France: 516.761 points"
"France","En Avant Guingamp",1.625,516.761309523809,0.00314458526606301,":fr:","France: 516.761 points"
"France","Olympique Lyonnais",68.2654761904762,516.761309523809,0.132102529605752,":fr:","France: 516.761 points"
"France","Stade Brestois",0.857142857142857,516.761309523809,0.00165868233814313,":fr:","France: 516.761 points"
"France","Olympique Nimes",1.15,516.761309523809,0.00222539880367536,":fr:","France: 516.761 points"
"France","AS Cannes",1.43333333333333,516.761309523809,0.00277368546545045,":fr:","France: 516.761 points"
"France","Berrichonne Châteauroux",0,516.761309523809,0,":fr:","France: 516.761 points"
"France","RC Lens",15.6333333333333,516.761309523809,0.0302525228673549,":fr:","France: 516.761 points"
"France","Paris Saint-Germain",77.7690476190476,516.761309523809,0.150493170029914,":fr:","France: 516.761 points"
"France","AS Monaco",47.5470238095238,516.761309523809,0.0920096433948159,":fr:","France: 516.761 points"
"France","FC Gueugnon",0.166666666666667,516.761309523809,0.000322521565750053,":fr:","France: 516.761 points"
"France","Stade Rennais",12.9416666666667,516.761309523809,0.0250437995804916,":fr:","France: 516.761 points"
"France","OGC Nice",17.8666666666667,516.761309523809,0.0345743118484057,":fr:","France: 516.761 points"
"France","SC Bastia",6.5,516.761309523809,0.0125783410642521,":fr:","France: 516.761 points"
"France","Girondins Bordeaux",45.4869047619048,516.761309523809,0.0880230464695983,":fr:","France: 516.761 points"
"France","RC Paris",0,516.761309523809,0,":fr:","France: 516.761 points"
"France","Olympique Marseille",59.6107142857143,516.761309523809,0.115354445441446,":fr:","France: 516.761 points"
"France","AS Angoulême",0.4,516.761309523809,0.000774051757800127,":fr:","France: 516.761 points"
"France","AS Nancy Lorraine",2.75,516.761309523809,0.00532160583487587,":fr:","France: 516.761 points"
"France","Montpellier",3.9702380952381,516.761309523809,0.00768292444126018,":fr:","France: 516.761 points"
"Georgia","Gagra Tbilisi",0.375,55.25,0.00678733031674208,":ge:","Georgia: 55.25 points"
"Georgia","Dila Gori",2.75,55.25,0.0497737556561086,":ge:","Georgia: 55.25 points"
"Georgia","Spartak Tskhinvali",0.125,55.25,0.00226244343891403,":ge:","Georgia: 55.25 points"
"Georgia","Dinamo Batumi",5.29166666666667,55.25,0.0957767722473605,":ge:","Georgia: 55.25 points"
"Georgia","FC Zestafoni",2.16666666666667,55.25,0.0392156862745098,":ge:","Georgia: 55.25 points"
"Georgia","FC Tbilisi",0.666666666666667,55.25,0.0120663650075415,":ge:","Georgia: 55.25 points"
"Georgia","Sioni Bolnisi",0.583333333333333,55.25,0.0105580693815988,":ge:","Georgia: 55.25 points"
"Georgia","Ameri Tbilisi",0.833333333333333,55.25,0.0150829562594268,":ge:","Georgia: 55.25 points"
"Georgia","Olimpi Rustavi",2.04166666666667,55.25,0.0369532428355958,":ge:","Georgia: 55.25 points"
"Georgia","Samtredia",0.25,55.25,0.00452488687782805,":ge:","Georgia: 55.25 points"
"Georgia","Saburtalo Tbilisi",1.125,55.25,0.0203619909502262,":ge:","Georgia: 55.25 points"
"Georgia","Margveti Zestafoni",0.666666666666667,55.25,0.0120663650075415,":ge:","Georgia: 55.25 points"
"Georgia","Kolkheti-1913 Poti",0.666666666666667,55.25,0.0120663650075415,":ge:","Georgia: 55.25 points"
"Georgia","Georgia Tbilisi",1.58333333333333,55.25,0.028657616892911,":ge:","Georgia: 55.25 points"
"Georgia","Dinamo Tbilisi",40.725,55.25,0.73710407239819,":ge:","Georgia: 55.25 points"
"Georgia","Lokomotivi Tbilisi",2.04166666666667,55.25,0.0369532428355958,":ge:","Georgia: 55.25 points"
"Georgia","Torpedo Kutaisi",4.08333333333333,55.25,0.0739064856711916,":ge:","Georgia: 55.25 points"
"Georgia","Chikhura Sachkhere",2.625,55.25,0.0475113122171946,":ge:","Georgia: 55.25 points"
"Germany","Karlsruher SC",4.06547619047619,687.480357142857,0.005913588873102,":de:","Germany: 687.48 points"
"Germany","Schalke 04",48.3869047619048,687.480357142857,0.0703829633227616,":de:","Germany: 687.48 points"
"Germany","VfL Bochum",0.910714285714286,687.480357142857,0.00132471317362314,":de:","Germany: 687.48 points"
"Germany","1.FC Köln",37.6630952380952,687.480357142857,0.0547842492469482,":de:","Germany: 687.48 points"
"Germany","1.FC Kaiserslautern",17.2083333333333,687.480357142857,0.0250310182022517,":de:","Germany: 687.48 points"
"Germany","1.FC Heidenheim",0,687.480357142857,0,":de:","Germany: 687.48 points"
"Germany","Alemannia Aachen",1.28571428571429,687.480357142857,0.00187018330393855,":de:","Germany: 687.48 points"
"Germany","1899 Hoffenheim",3.28571428571429,687.480357142857,0.00477935733228742,":de:","Germany: 687.48 points"
"Germany","TSV 1860 München",7.71428571428571,687.480357142857,0.0112210998236313,":de:","Germany: 687.48 points"
"Germany","Tasmania Berlin",0,687.480357142857,0,":de:","Germany: 687.48 points"
"Germany","MSV Duisburg",3.5,687.480357142857,0.00509105454961051,":de:","Germany: 687.48 points"
"Germany","Eintracht Frankfurt",40.0952380952381,687.480357142857,0.0583220126635653,":de:","Germany: 687.48 points"
"Germany","FSV Mainz 05",1.87202380952381,687.480357142857,0.00272302152355868,":de:","Germany: 687.48 points"
"Germany","Viktoria Köln",0.4,687.480357142857,0.000581834805669772,":de:","Germany: 687.48 points"
"Germany","VfL Wolfsburg",13.702380952381,687.480357142857,0.0199313053966044,":de:","Germany: 687.48 points"
"Germany","1.FC Nürnberg",6.16190476190476,687.480357142857,0.00896302664924626,":de:","Germany: 687.48 points"
"Germany","VfB Stuttgart",34.4523809523809,687.480357142857,0.0501139859407238,":de:","Germany: 687.48 points"
"Germany","Wuppertaler SV",0.333333333333333,687.480357142857,0.000484862338058144,":de:","Germany: 687.48 points"
"Germany","Borussia Dortmund",73.7678571428571,687.480357142857,0.107301767063475,":de:","Germany: 687.48 points"
"Germany","Eintracht Braunschweig",3.19047619047619,687.480357142857,0.00464082523569938,":de:","Germany: 687.48 points"
"Germany","Borussia Mönchengladbach",41.1309523809524,687.480357142857,0.0598285492139602,":de:","Germany: 687.48 points"
"Germany","Hannover 96",7.67857142857143,687.480357142857,0.0111691502874108,":de:","Germany: 687.48 points"
"Germany","Hamburger SV",43.9672619047619,687.480357142857,0.0639542082154728,":de:","Germany: 687.48 points"
"Germany","Werder Bremen",36.872619047619,687.480357142857,0.0536344328452674,":de:","Germany: 687.48 points"
"Germany","Union Berlin",4.23214285714286,687.480357142857,0.00615602004213107,":de:","Germany: 687.48 points"
"Germany","Hertha BSC",17.9255952380952,687.480357142857,0.0260743380546803,":de:","Germany: 687.48 points"
"Germany","KFC Uerdingen",3,687.480357142857,0.00436376104252329,":de:","Germany: 687.48 points"
"Germany","SC Freiburg",6.04166666666667,687.480357142857,0.00878812987730385,":de:","Germany: 687.48 points"
"Germany","RB Leipzig",18.5,687.480357142857,0.026909859762227,":de:","Germany: 687.48 points"
"Germany","Kickers Offenbach",0.333333333333333,687.480357142857,0.000484862338058144,":de:","Germany: 687.48 points"
"Germany","Fortuna Düsseldorf",5.42857142857143,687.480357142857,0.00789632950551834,":de:","Germany: 687.48 points"
"Germany","Frankfurt XI",2,687.480357142857,0.00290917402834886,":de:","Germany: 687.48 points"
"Germany","Bayer Leverkusen",56.0714285714286,687.480357142857,0.0815607718662092,":de:","Germany: 687.48 points"
"Germany","Köln XI",1.58333333333333,687.480357142857,0.00230309610577618,":de:","Germany: 687.48 points"
"Germany","Bayern München",142.319047619048,687.480357142857,0.207015438536339,":de:","Germany: 687.48 points"
"Germany","FC Augsburg",1,687.480357142857,0.00145458701417443,":de:","Germany: 687.48 points"
"Germany","Rot-Weiß Essen",1,687.480357142857,0.00145458701417443,":de:","Germany: 687.48 points"
"Germany","West Berlin XI",0.4,687.480357142857,0.000581834805669772,":de:","Germany: 687.48 points"
"Gibraltar","Lincoln Red Imps",4.95833333333333,8.95833333333333,0.553488372093023,":gi:","Gibraltar: 8.958 points"
"Gibraltar","St Joseph's FC",1.5,8.95833333333333,0.167441860465116,":gi:","Gibraltar: 8.958 points"
"Gibraltar","Europa FC",1.95833333333333,8.95833333333333,0.218604651162791,":gi:","Gibraltar: 8.958 points"
"Gibraltar","Mons Calpe",0.125,8.95833333333333,0.013953488372093,":gi:","Gibraltar: 8.958 points"
"Gibraltar","FCB Magpies",0.416666666666667,8.95833333333333,0.0465116279069767,":gi:","Gibraltar: 8.958 points"
"Greece","Apollon Athens",0.5,279.258333333333,0.00179045686491003,":gr:","Greece: 279.258 points"
"Greece","Panachaiki Patras",1.25,279.258333333333,0.00447614216227507,":gr:","Greece: 279.258 points"
"Greece","OFI Heraklion",5.26666666666667,279.258333333333,0.0188594789770523,":gr:","Greece: 279.258 points"
"Greece","AE Larissa",4.68333333333333,279.258333333333,0.0167706126346573,":gr:","Greece: 279.258 points"
"Greece","Athinaikos",0.25,279.258333333333,0.000895228432455015,":gr:","Greece: 279.258 points"
"Greece","AEK Athens",44.4916666666667,279.258333333333,0.159320820029244,":gr:","Greece: 279.258 points"
"Greece","Aris Thessaloniki",14.6333333333333,279.258333333333,0.0524007042463669,":gr:","Greece: 279.258 points"
"Greece","Egaleo Athens",0.666666666666667,279.258333333333,0.00238727581988004,":gr:","Greece: 279.258 points"
"Greece","PAOK Thessaloniki",45.5833333333333,279.258333333333,0.163229984184298,":gr:","Greece: 279.258 points"
"Greece","Xanthi FC",0.533333333333333,279.258333333333,0.00190982065590403,":gr:","Greece: 279.258 points"
"Greece","Panionios",6.53333333333333,279.258333333333,0.0233953030348244,":gr:","Greece: 279.258 points"
"Greece","Olympiakos Volou",0.7,279.258333333333,0.00250663961087404,":gr:","Greece: 279.258 points"
"Greece","PAS Giannina",0.2,279.258333333333,0.000716182745964012,":gr:","Greece: 279.258 points"
"Greece","Atromitos FC",1.5,279.258333333333,0.00537137059473009,":gr:","Greece: 279.258 points"
"Greece","Ionikos Nikea",0,279.258333333333,0,":gr:","Greece: 279.258 points"
"Greece","Iraklis Thessaloniki",3.16666666666667,279.258333333333,0.0113395601444302,":gr:","Greece: 279.258 points"
"Greece","Panathinaikos",63.9,279.258333333333,0.228820387335502,":gr:","Greece: 279.258 points"
"Greece","Kastoria FC",0.25,279.258333333333,0.000895228432455015,":gr:","Greece: 279.258 points"
"Greece","Olympiakos Piraeus",82.25,279.258333333333,0.2945301542777,":gr:","Greece: 279.258 points"
"Greece","Asteras Tripolis",2.9,279.258333333333,0.0103846498164782,":gr:","Greece: 279.258 points"
"Hungary","Videoton Fehérvár",15.025,277.691666666667,0.0541067730996609,":hu:","Hungary: 277.692 points"
"Hungary","ETO Györ",15.375,277.691666666667,0.0553671638207844,":hu:","Hungary: 277.692 points"
"Hungary","MTK Budapest",24.3833333333333,277.691666666667,0.0878072202382739,":hu:","Hungary: 277.692 points"
"Hungary","Puskás Akadémia",0.625,277.691666666667,0.00225069771629205,":hu:","Hungary: 277.692 points"
"Hungary","MSC Pécs",0.75,277.691666666667,0.00270083725955046,":hu:","Hungary: 277.692 points"
"Hungary","Tatabánya",1.75,277.691666666667,0.00630195360561774,":hu:","Hungary: 277.692 points"
"Hungary","Vörös Lobogó Budapest",6,277.691666666667,0.0216066980764037,":hu:","Hungary: 277.692 points"
"Hungary","Komloi Banyasz",0.5,277.691666666667,0.00180055817303364,":hu:","Hungary: 277.692 points"
"Hungary","Pécsi Dózsa",1,277.691666666667,0.00360111634606728,":hu:","Hungary: 277.692 points"
"Hungary","Csepel Budapest",0.5,277.691666666667,0.00180055817303364,":hu:","Hungary: 277.692 points"
"Hungary","Kecskeméti TE",0.5,277.691666666667,0.00180055817303364,":hu:","Hungary: 277.692 points"
"Hungary","Zalaegerszegi TE",0.791666666666667,277.691666666667,0.00285088377396993,":hu:","Hungary: 277.692 points"
"Hungary","Újpest TE",5.95833333333333,277.691666666667,0.0214566515619842,":hu:","Hungary: 277.692 points"
"Hungary","Bekescsabai Elore",2.25,277.691666666667,0.00810251177865138,":hu:","Hungary: 277.692 points"
"Hungary","DVSC Debrecen",12.5833333333333,277.691666666667,0.04531404735468,":hu:","Hungary: 277.692 points"
"Hungary","FC Vac",2.33333333333333,277.691666666667,0.00840260480749032,":hu:","Hungary: 277.692 points"
"Hungary","FC Sopron",0,277.691666666667,0,":hu:","Hungary: 277.692 points"
"Hungary","Dunaferr Dunaujvaros",0.833333333333333,277.691666666667,0.0030009302883894,":hu:","Hungary: 277.692 points"
"Hungary","Siófoki Bányász",0.25,277.691666666667,0.00090027908651682,":hu:","Hungary: 277.692 points"
"Hungary","Vasas Budapest",23.0833333333333,277.691666666667,0.0831257689883864,":hu:","Hungary: 277.692 points"
"Hungary","FC Fehérvár",2.75,277.691666666667,0.00990306995168502,":hu:","Hungary: 277.692 points"
"Hungary","Újpest Dózsa",49.0666666666667,277.691666666667,0.176694775380368,":hu:","Hungary: 277.692 points"
"Hungary","Haladás Szombathely",1.375,277.691666666667,0.00495153497584251,":hu:","Hungary: 277.692 points"
"Hungary","Paksi FC",1,277.691666666667,0.00360111634606728,":hu:","Hungary: 277.692 points"
"Hungary","Honvéd Budapest",29.1,277.691666666667,0.104792485670558,":hu:","Hungary: 277.692 points"
"Hungary","BVSC Budapest",1.66666666666667,277.691666666667,0.0060018605767788,":hu:","Hungary: 277.692 points"
"Hungary","Salgótarján BTC",0.25,277.691666666667,0.00090027908651682,":hu:","Hungary: 277.692 points"
"Hungary","Kisvárda FC",0.75,277.691666666667,0.00270083725955046,":hu:","Hungary: 277.692 points"
"Hungary","Diósgyöri Miskolc",4.25,277.691666666667,0.0153047444707859,":hu:","Hungary: 277.692 points"
"Hungary","Ferencváros",72.9916666666667,277.691666666667,0.262851483960028,":hu:","Hungary: 277.692 points"
"Iceland","Grindavik",0.166666666666667,64.9166666666667,0.00256739409499358,":is:","Iceland: 64.917 points"
"Iceland","Vikingur Reykjavik",2.25,64.9166666666667,0.0346598202824134,":is:","Iceland: 64.917 points"
"Iceland","Breidablik",5.83333333333333,64.9166666666667,0.0898587933247754,":is:","Iceland: 64.917 points"
"Iceland","Stjarnan FC",1.875,64.9166666666667,0.0288831835686778,":is:","Iceland: 64.917 points"
"Iceland","KA Akureyri",1.83333333333333,64.9166666666667,0.0282413350449294,":is:","Iceland: 64.917 points"
"Iceland","IBA Akureyri",0,64.9166666666667,0,":is:","Iceland: 64.917 points"
"Iceland","Thór Akureyri",0.375,64.9166666666667,0.00577663671373556,":is:","Iceland: 64.917 points"
"Iceland","FH Hafnarfjardar",9.70833333333333,64.9166666666667,0.149550706033376,":is:","Iceland: 64.917 points"
"Iceland","IA Akranes",10,64.9166666666667,0.154043645699615,":is:","Iceland: 64.917 points"
"Iceland","Fylkir Reykjavik",0.833333333333333,64.9166666666667,0.0128369704749679,":is:","Iceland: 64.917 points"
"Iceland","IBV Vestmannaeyjar",5.16666666666667,64.9166666666667,0.079589216944801,":is:","Iceland: 64.917 points"
"Iceland","Valur Reykjavik",8.75,64.9166666666667,0.134788189987163,":is:","Iceland: 64.917 points"
"Iceland","Fram Reykjavik",5.08333333333333,64.9166666666667,0.0783055198973042,":is:","Iceland: 64.917 points"
"Iceland","KR Reykjavik",10.25,64.9166666666667,0.157894736842105,":is:","Iceland: 64.917 points"
"Iceland","Keflavik",2.79166666666667,64.9166666666667,0.0430038510911425,":is:","Iceland: 64.917 points"
"Iceland","Leiftur",0,64.9166666666667,0,":is:","Iceland: 64.917 points"
"Ireland","Sligo Rovers",3,73.95,0.0405679513184584,":ie:","Ireland: 73.95 points"
"Ireland","Dundalk",12.6833333333333,73.95,0.171512283074149,":ie:","Ireland: 73.95 points"
"Ireland","Bray Wanderers",0.333333333333333,73.95,0.00450755014649538,":ie:","Ireland: 73.95 points"
"Ireland","Bohemians Dublin",10,73.95,0.135226504394861,":ie:","Ireland: 73.95 points"
"Ireland","Cork Celtic",0.333333333333333,73.95,0.00450755014649538,":ie:","Ireland: 73.95 points"
"Ireland","Drumcondra FC",2,73.95,0.0270453008789723,":ie:","Ireland: 73.95 points"
"Ireland","Athlone Town",2,73.95,0.0270453008789723,":ie:","Ireland: 73.95 points"
"Ireland","Home Farm FC",0.333333333333333,73.95,0.00450755014649538,":ie:","Ireland: 73.95 points"
"Ireland","Shamrock Rovers",13.925,73.95,0.188302907369844,":ie:","Ireland: 73.95 points"
"Ireland","Uni College Dublin",0.533333333333333,73.95,0.00721208023439261,":ie:","Ireland: 73.95 points"
"Ireland","Limerick",0.666666666666667,73.95,0.00901510029299076,":ie:","Ireland: 73.95 points"
"Ireland","Drogheda United",2.45833333333333,73.95,0.0332431823304034,":ie:","Ireland: 73.95 points"
"Ireland","Finn Harps",0.333333333333333,73.95,0.00450755014649538,":ie:","Ireland: 73.95 points"
"Ireland","Cork City",4.6,73.95,0.0622041920216362,":ie:","Ireland: 73.95 points"
"Ireland","Galway United",0,73.95,0,":ie:","Ireland: 73.95 points"
"Ireland","St. Patrick's Athletic",5.04166666666667,73.95,0.0681766959657426,":ie:","Ireland: 73.95 points"
"Ireland","Sporting Fingal",0,73.95,0,":ie:","Ireland: 73.95 points"
"Ireland","Shelbourne",5.16666666666667,73.95,0.0698670272706784,":ie:","Ireland: 73.95 points"
"Ireland","Longford Town",0.5,73.95,0.00676132521974307,":ie:","Ireland: 73.95 points"
"Ireland","Cork Hibernians",1.66666666666667,73.95,0.0225377507324769,":ie:","Ireland: 73.95 points"
"Ireland","Waterford",3,73.95,0.0405679513184584,":ie:","Ireland: 73.95 points"
"Israel","Hapoel Ramat-Gan",0.125,139.875,0.000893655049151028,":il:","Israel: 139.875 points"
"Israel","Beitar Jerusalem",9.33333333333333,139.875,0.0667262436699434,":il:","Israel: 139.875 points"
"Israel","Hapoel Kiryat Shmona",1.875,139.875,0.0134048257372654,":il:","Israel: 139.875 points"
"Israel","Hapoel Petah-Tikva",5.66666666666667,139.875,0.0405123622281799,":il:","Israel: 139.875 points"
"Israel","Maccabi Haifa",34.0416666666667,139.875,0.243372058385463,":il:","Israel: 139.875 points"
"Israel","MS Ashdod",0.375,139.875,0.00268096514745308,":il:","Israel: 139.875 points"
"Israel","Maccabi Petah-Tikva",1.25,139.875,0.00893655049151028,":il:","Israel: 139.875 points"
"Israel","Bnei Yehuda",4.25,139.875,0.0303842716711349,":il:","Israel: 139.875 points"
"Israel","Hapoel Tel-Aviv",25.125,139.875,0.179624664879357,":il:","Israel: 139.875 points"
"Israel","Hapoel Ironi Rishon",0.5,139.875,0.00357462019660411,":il:","Israel: 139.875 points"
"Israel","Hapoel Haifa",2.04166666666667,139.875,0.0145963658028001,":il:","Israel: 139.875 points"
"Israel","Maccabi Netanya",1,139.875,0.00714924039320822,":il:","Israel: 139.875 points"
"Israel","Maccabi Tel-Aviv",38.7916666666667,139.875,0.277330950253202,":il:","Israel: 139.875 points"
"Israel","Hapoel Beer-Sheva",15,139.875,0.107238605898123,":il:","Israel: 139.875 points"
"Israel","Bnei Sakhnin",0.5,139.875,0.00357462019660411,":il:","Israel: 139.875 points"
"Italy","Sampdoria",15.7529761904762,722.906547619048,0.0217911654588825,":it:","Italy: 722.907 points"
"Italy","Napoli",52.55,722.906547619048,0.0726926601689773,":it:","Italy: 722.907 points"
"Italy","Udinese",9.88690476190476,722.906547619048,0.0136766014839236,":it:","Italy: 722.907 points"
"Italy","AC Milan",114.15,722.906547619048,0.157904227560205,":it:","Italy: 722.907 points"
"Italy","Hellas Verona",4.33333333333333,722.906547619048,0.00599432021691535,":it:","Italy: 722.907 points"
"Italy","Torino",19.6761904761905,722.906547619048,0.0272181660838398,":it:","Italy: 722.907 points"
"Italy","Cagliari",3.38095238095238,722.906547619048,0.00467688720220868,":it:","Italy: 722.907 points"
"Italy","Empoli",0.25,722.906547619048,0.000345826166360501,":it:","Italy: 722.907 points"
"Italy","Atalanta",18.7869047619048,722.906547619048,0.0259880130063574,":it:","Italy: 722.907 points"
"Italy","Internazionale",110.341071428571,722.906547619048,0.152635318897012,":it:","Italy: 722.907 points"
"Italy","Genoa",3.59523809523809,722.906547619048,0.00497330963051768,":it:","Italy: 722.907 points"
"Italy","Chievo Verona",0.5,722.906547619048,0.000691652332721001,":it:","Italy: 722.907 points"
"Italy","Juventus",136.969642857143,722.906547619048,0.189470745988211,":it:","Italy: 722.907 points"
"Italy","Vicenza",2.30952380952381,722.906547619048,0.00319477506066367,":it:","Italy: 722.907 points"
"Italy","Lazio",43.1279761904762,722.906547619048,0.0596591306753573,":it:","Italy: 722.907 points"
"Italy","Bologna",12.6357142857143,722.906547619048,0.0174790425226207,":it:","Italy: 722.907 points"
"Italy","Fiorentina",58.7636904761905,722.906547619048,0.0812880871943041,":it:","Italy: 722.907 points"
"Italy","AC Cesena",0.333333333333333,722.906547619048,0.000461101555147334,":it:","Italy: 722.907 points"
"Italy","Livorno",1.14285714285714,722.906547619048,0.001580919617648,":it:","Italy: 722.907 points"
"Italy","Palermo",4.25,722.906547619048,0.00587904482812851,":it:","Italy: 722.907 points"
"Italy","AS Roma",83.0333333333333,722.906547619048,0.114860397387201,":it:","Italy: 722.907 points"
"Italy","AC Parma",24.3035714285714,722.906547619048,0.0336192437440458,":it:","Italy: 722.907 points"
"Italy","Perugia",1.66666666666667,722.906547619048,0.00230550777573667,":it:","Italy: 722.907 points"
"Italy","Sassuolo",1.16666666666667,722.906547619048,0.00161385544301567,":it:","Italy: 722.907 points"
"Kazakhstan","Okzhetpes Kokshetau",0.25,42.9166666666667,0.0058252427184466,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","Irtysh Pavlodar",2.16666666666667,42.9166666666667,0.0504854368932039,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","FK Atyrau",0.166666666666667,42.9166666666667,0.00388349514563107,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","FK Almaty",0.125,42.9166666666667,0.0029126213592233,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","Astana 64",0.708333333333333,42.9166666666667,0.016504854368932,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","Kairat Almaty",8.08333333333333,42.9166666666667,0.188349514563107,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","Tobol Kustanai",3.625,42.9166666666667,0.0844660194174757,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","Ordabasy Shymkent",1.75,42.9166666666667,0.0407766990291262,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","Kaysar Kyzylorda",0.125,42.9166666666667,0.0029126213592233,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","Zhetysu Taldykorgan",0.125,42.9166666666667,0.0029126213592233,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","FK Aktobe",5.625,42.9166666666667,0.131067961165049,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","Shakhtyor Karaganda",4.04166666666667,42.9166666666667,0.0941747572815534,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","FK Astana",15.75,42.9166666666667,0.366990291262136,":kz:","Kazakhstan: 42.917 points"
"Kazakhstan","FK Kyzylzhar",0.375,42.9166666666667,0.0087378640776699,":kz:","Kazakhstan: 42.917 points"
"Kosovo","FC Drita",3.58333333333333,14.0416666666667,0.255192878338279,":xk:","Kosovo: 14.042 points"
"Kosovo","FC Ballkani",4.375,14.0416666666667,0.311572700296736,":xk:","Kosovo: 14.042 points"
"Kosovo","FC Prishtina",3,14.0416666666667,0.213649851632047,":xk:","Kosovo: 14.042 points"
